units_sold,discount_applied,revenue,clicks,impressions,conversion_rate,category,region,ad_ctr,ad_cpc,ad_spend,transaction_date_update,roi
68,0.19,1404.6,9,190,0.05,Toys,Europe,0.0665,0.62,41.23,Apr-2024,3306.7426631093867
81,0.3,283.92,37,399,0.09,Electronics,North America,0.0661,0.31,20.49,Apr-2024,1285.6515373352856
64,0.13,1705.37,39,327,0.12,Electronics,Asia,0.0669,1.72,115.07,Jul-2024,1382.0283305813853
61,0.24,58.07,42,53,0.79,Clothing,Europe,0.1139,0.21,23.92,Jan-2024,142.76755852842808
71,0.15,286.99,17,285,0.06,Electronics,Europe,0.0239,0.11,2.63,Oct-2024,10812.167300380228
57,0.01,382.54,49,229,0.21,Clothing,Asia,0.0291,0.29,8.44,Apr-2024,4432.464454976303
72,0.25,476.95,7,81,0.09,Home Appliances,North America,0.1333,1.43,190.62,Mar-2024,150.20984156961492
53,0.07,1351.36,22,41,0.54,Books,Asia,0.1885,1.82,343.07,Apr-2024,293.9021191010581
59,0.03,585.28,31,467,0.07,Toys,Asia,0.0241,0.21,5.06,Jan-2024,11466.798418972332
65,0.05,932.35,9,287,0.03,Toys,Europe,0.1026,0.45,46.17,Apr-2024,1919.3848819579812
52,0.14,686.47,15,450,0.03,Books,Asia,0.0528,0.92,48.58,Jan-2024,1313.0712227254014
59,0.06,185.44,11,460,0.02,Toys,Asia,0.1459,0.16,23.34,Oct-2024,694.515852613539
68,0.27,295.12,24,439,0.05,Toys,Europe,0.0879,0.96,84.38,Jan-2024,249.75112585920834
55,0.26,993.12,33,428,0.08,Home Appliances,Asia,0.1974,1.34,264.52,Dec-2024,275.4423106003327
70,0.14,177.44,14,191,0.07,Books,North America,0.0169,0.35,5.91,Aug-2024,2902.368866328257
58,0.12,864.42,24,456,0.05,Books,Europe,0.1663,0.81,134.7,May-2024,541.7371937639199
67,0.25,355.5,37,286,0.13,Electronics,Europe,0.0164,1.12,18.37,Dec-2023,1835.2204681546
84,0.25,298.44,41,91,0.45,Electronics,North America,0.0808,1.48,119.58,Jan-2024,149.57350727546415
70,0.07,1474.53,39,412,0.09,Books,North America,0.0119,1.18,14.04,Dec-2023,10402.35042735043
62,0.18,276.67,42,166,0.25,Toys,Asia,0.0637,1.76,112.11,Dec-2023,146.78440817054678
59,0.23,652.9,3,487,0.01,Books,Europe,0.0427,1.92,81.98,Apr-2024,696.4137594535251
58,0.06,92.89,39,266,0.15,Clothing,Asia,0.1252,0.72,90.14,Mar-2024,3.0508098513423563
53,0.2,712.46,5,32,0.16,Books,Asia,0.1749,0.77,134.67,Apr-2024,429.04136036236736
82,0.03,560.73,30,32,0.94,Electronics,North America,0.061,0.88,53.68,Oct-2024,944.5789865871834
52,0.05,240.39,1,295,0.0,Books,Asia,0.115,0.35,40.25,Aug-2024,497.2422360248447
59,0.03,556.33,6,54,0.11,Toys,Asia,0.0762,1.57,119.63,Feb-2024,365.04221349159917
84,0.07,1524.9,14,178,0.08,Electronics,North America,0.1293,1.75,226.28,Dec-2024,573.8995934240764
77,0.16,1331.13,21,259,0.08,Clothing,North America,0.1444,0.61,88.08,Apr-2024,1411.2738419618531
54,0.29,309.76,6,409,0.01,Books,Asia,0.0388,0.34,13.19,Jul-2024,2248.445792266869
75,0.12,808.71,45,32,1.41,Clothing,North America,0.199,1.41,280.59,Nov-2024,188.21768416550844
54,0.29,1330.82,13,115,0.11,Books,Asia,0.0663,0.74,49.06,Oct-2024,2612.637586628618
67,0.25,464.33,26,121,0.21,Books,North America,0.1844,1.03,189.93,May-2024,144.47427999789394
56,0.16,1024.13,35,137,0.26,Home Appliances,Asia,0.1609,1.76,283.18,Jun-2024,261.65336535066035
70,0.23,1408.55,44,329,0.13,Books,North America,0.0984,0.6,59.04,Apr-2024,2285.7554200542004
70,0.23,510.96,36,371,0.1,Home Appliances,North America,0.1174,0.6,70.44,Sep-2024,625.3833049403748
68,0.11,781.7,28,379,0.07,Books,North America,0.1009,1.56,157.4,Jul-2024,396.6327827191868
80,0.05,557.61,28,160,0.17,Toys,North America,0.03,0.32,9.6,Oct-2024,5708.4375
65,0.01,691.36,27,338,0.08,Toys,Europe,0.0446,0.71,31.67,Mar-2024,2083.0123144932113
65,0.07,1295.42,13,382,0.03,Clothing,Europe,0.1942,1.69,328.2,Feb-2024,294.7044485070079
60,0.22,531.26,28,416,0.07,Home Appliances,Europe,0.092,1.21,111.32,Mar-2024,377.23679482572766
56,0.07,1012.44,12,241,0.05,Home Appliances,Asia,0.0102,1.08,11.02,Nov-2024,9087.295825771327
64,0.02,488.15,9,60,0.15,Toys,Europe,0.0598,0.11,6.58,Dec-2023,7318.69300911854
59,0.12,874.26,39,403,0.1,Clothing,Asia,0.1173,0.13,15.25,Jul-2024,5632.852459016393
77,0.17,452.65,40,442,0.09,Clothing,North America,0.0389,0.88,34.23,Jul-2024,1222.378030966988
53,0.07,814.62,13,129,0.1,Books,Asia,0.0969,1.36,131.78,Aug-2024,518.1666413719836
67,0.0,316.92,31,20,1.55,Toys,Europe,0.022,1.29,28.38,Apr-2024,1016.7019027484145
52,0.18,549.27,19,118,0.16,Books,Asia,0.0235,1.29,30.32,Apr-2024,1711.5765171503956
64,0.11,1354.4,12,108,0.11,Electronics,Asia,0.1563,0.15,23.44,Sep-2024,5678.15699658703
70,0.21,69.24,20,309,0.06,Home Appliances,North America,0.0131,0.64,8.38,Dec-2023,726.252983293556
68,0.22,68.12,38,157,0.24,Books,North America,0.1267,0.94,119.1,Oct-2024,-42.80436607892526
56,0.03,469.36,20,176,0.11,Books,Europe,0.0253,0.98,24.79,Jun-2024,1793.3440903590156
66,0.2,392.69,3,65,0.05,Books,North America,0.1555,0.78,121.29,Oct-2024,223.76123340753563
62,0.18,1082.37,43,191,0.23,Home Appliances,Europe,0.1077,1.86,200.32,Dec-2023,440.32048722044726
58,0.1,1066.07,4,64,0.06,Books,Europe,0.1474,0.3,44.22,Dec-2023,2310.832202623247
73,0.28,518.26,22,135,0.16,Home Appliances,North America,0.1797,0.72,129.38,Dec-2023,300.5719585716494
68,0.2,326.99,11,366,0.03,Electronics,Europe,0.016,1.72,27.52,May-2024,1088.1904069767443
59,0.08,1178.04,38,100,0.38,Books,Europe,0.1616,1.33,214.93,Jan-2024,448.104033871493
79,0.25,248.04,25,323,0.08,Electronics,North America,0.0108,1.38,14.9,Jul-2024,1564.6979865771812
79,0.1,471.53,13,225,0.06,Toys,North America,0.1919,0.58,111.3,Nov-2024,323.6567834681042
69,0.16,1091.74,6,50,0.12,Electronics,Europe,0.0711,0.86,61.15,Oct-2024,1685.347506132461
65,0.01,831.1,22,342,0.06,Toys,Europe,0.0562,1.69,94.98,Nov-2024,775.0263213308065
64,0.3,34.64,17,193,0.09,Toys,Europe,0.0263,0.47,12.36,Aug-2024,180.25889967637542
64,0.0,323.2,44,483,0.09,Electronics,Asia,0.0388,0.61,23.67,Feb-2024,1265.4414871144907
84,0.03,1888.59,18,220,0.08,Electronics,North America,0.023,0.82,18.86,Oct-2024,9913.732767762462
56,0.16,409.21,39,105,0.37,Clothing,Asia,0.0746,0.9,67.14,Oct-2024,509.4876377718201
64,0.1,831.78,2,121,0.02,Electronics,Asia,0.0637,1.57,100.01,Sep-2024,731.6968303169682
61,0.11,129.28,15,308,0.05,Electronics,Asia,0.0637,0.6,38.22,Mar-2024,238.2522239665097
68,0.14,256.43,48,315,0.15,Electronics,Europe,0.0946,1.27,120.14,Jun-2024,113.44265024138507
68,0.16,603.83,9,469,0.02,Electronics,Europe,0.159,1.64,260.76,Jun-2024,131.5654241448075
63,0.09,379.82,48,124,0.39,Electronics,Asia,0.0396,1.9,75.24,Jul-2024,404.8112706007443
77,0.09,452.38,32,308,0.1,Toys,North America,0.0842,1.43,120.41,May-2024,275.6996927165518
51,0.08,277.16,7,269,0.03,Books,Asia,0.0519,0.38,19.72,Oct-2024,1305.4766734279924
77,0.05,477.96,25,149,0.17,Toys,North America,0.1756,1.19,208.96,Oct-2024,128.73277182235833
66,0.27,21.26,15,35,0.43,Books,North America,0.0591,1.47,86.88,Aug-2024,-75.52946593001842
63,0.05,456.03,41,123,0.33,Electronics,Asia,0.037,1.2,44.4,May-2024,927.0945945945947
54,0.09,105.65,36,101,0.36,Home Appliances,Asia,0.1124,0.37,41.59,Feb-2024,154.02741043520075
64,0.18,233.91,23,385,0.06,Toys,Europe,0.1328,0.36,47.81,Jan-2024,389.24911106463077
80,0.1,181.4,37,469,0.08,Toys,North America,0.0914,0.46,42.04,Oct-2024,331.4938154138916
58,0.2,273.74,22,49,0.45,Home Appliances,Europe,0.093,0.41,38.13,Jul-2024,617.9124049305009
58,0.05,322.78,41,197,0.21,Toys,Asia,0.1037,1.82,188.73,Jan-2024,71.02739363111323
69,0.12,213.31,14,389,0.04,Electronics,Europe,0.1798,1.31,235.54,Aug-2024,-9.437887407658991
53,0.12,401.49,8,54,0.15,Home Appliances,Asia,0.0998,0.92,91.82,Dec-2024,337.2576780657809
56,0.17,52.32,23,372,0.06,Home Appliances,Asia,0.0328,0.46,15.09,Nov-2024,246.71968190854875
64,0.28,468.01,5,432,0.01,Clothing,Europe,0.1173,1.93,226.39,May-2024,106.72732894562482
75,0.01,958.95,35,378,0.09,Clothing,North America,0.1941,0.28,54.35,Dec-2023,1664.397424103036
59,0.29,577.97,18,211,0.09,Books,Europe,0.148,0.93,137.64,May-2024,319.9142691078176
61,0.22,28.03,33,130,0.25,Home Appliances,Europe,0.0452,0.52,23.5,Jul-2024,19.276595744680854
61,0.1,821.75,49,472,0.1,Home Appliances,Europe,0.0933,0.33,30.79,Feb-2024,2568.886001948685
66,0.13,332.94,30,148,0.2,Books,North America,0.0329,1.59,52.31,Feb-2024,536.4748614031733
69,0.13,346.8,4,197,0.02,Home Appliances,North America,0.0226,1.09,24.63,Oct-2024,1308.038976857491
66,0.05,138.56,41,462,0.09,Books,North America,0.068,0.42,28.56,Jan-2024,385.15406162464984
65,0.25,680.8,11,66,0.17,Toys,Europe,0.1047,0.34,35.6,Jun-2024,1812.3595505617975
73,0.05,755.33,27,45,0.6,Home Appliances,North America,0.1777,0.94,167.04,Oct-2024,352.18510536398475
179,0.03,662.43,27,197,0.14,Toys,Asia,0.124,0.8,99.2,Nov-2024,567.7721774193548
74,0.03,904.47,7,54,0.13,Clothing,North America,0.1419,1.69,239.81,Mar-2024,277.1610858596389
70,0.29,415.39,30,291,0.1,Home Appliances,North America,0.0753,0.13,9.79,Nov-2024,4143.003064351379
62,0.16,1108.83,18,73,0.25,Toys,Asia,0.1292,0.84,108.53,Feb-2024,921.6806412973372
65,0.15,803.44,34,355,0.1,Toys,Europe,0.1751,1.75,306.42,Jul-2024,162.20220612231577
60,0.22,521.55,10,458,0.02,Home Appliances,Europe,0.0372,1.32,49.1,Oct-2024,962.2199592668023
79,0.15,705.79,16,325,0.05,Toys,North America,0.1476,1.52,224.35,Sep-2024,214.5932694450635
68,0.22,772.4,32,357,0.09,Electronics,Europe,0.1886,0.69,130.13,Dec-2023,493.56028586797817
59,0.04,389.22,23,489,0.05,Books,Europe,0.019,0.44,8.36,Jan-2024,4555.741626794259
74,0.24,255.82,0,52,0.0,Clothing,North America,0.1132,1.54,174.33,Nov-2024,46.74467963058566
53,0.28,258.38,35,415,0.08,Home Appliances,Asia,0.1185,0.88,104.28,Feb-2024,147.77522056003068
68,0.01,1393.88,0,274,0.0,Books,North America,0.1166,0.79,92.11,Apr-2024,1413.2776028661385
56,0.07,387.18,29,342,0.08,Books,Europe,0.1668,1.29,215.17,Feb-2024,79.94144165078777
63,0.12,1307.14,3,332,0.01,Electronics,Asia,0.0763,0.12,9.16,Sep-2024,14170.08733624454
58,0.26,1015.25,37,15,2.47,Books,Europe,0.112,0.49,54.88,Apr-2024,1749.9453352769679
63,0.0,1190.76,18,49,0.37,Electronics,Asia,0.1602,1.68,269.14,Feb-2024,342.4314483168611
71,0.08,1634.47,20,109,0.18,Electronics,Europe,0.1909,1.07,204.26,Mar-2024,700.1909331244493
72,0.14,421.65,12,402,0.03,Home Appliances,North America,0.0202,1.84,37.17,Jan-2024,1034.3825665859563
58,0.26,218.58,49,283,0.17,Books,Europe,0.0597,0.68,40.6,Aug-2024,438.3743842364533
70,0.12,1334.04,14,355,0.04,Books,North America,0.0496,1.26,62.5,Oct-2024,2034.464
60,0.2,672.43,30,43,0.7,Toys,Asia,0.1577,0.27,42.58,Apr-2024,1479.2155941756691
61,0.15,106.49,10,213,0.05,Clothing,Europe,0.0179,0.82,14.68,Mar-2024,625.408719346049
61,0.21,153.11,0,411,0.0,Clothing,Europe,0.1213,1.32,160.12,Oct-2024,-4.377966525106165
60,0.13,345.58,34,141,0.24,Home Appliances,Europe,0.1917,1.28,245.38,Aug-2024,40.83462384872442
75,0.12,1202.41,47,132,0.36,Clothing,North America,0.1761,1.4,246.54,Jul-2024,387.71396122333095
73,0.09,1659.08,28,243,0.12,Home Appliances,North America,0.1504,0.11,16.54,Jun-2024,9930.713422007255
53,0.21,1112.29,37,347,0.11,Books,Asia,0.0275,0.21,5.78,Aug-2024,19143.771626297574
54,0.09,39.24,14,294,0.05,Books,Asia,0.086,0.26,22.36,Nov-2024,75.49194991055458
76,0.14,267.14,40,124,0.32,Toys,North America,0.1388,0.77,106.88,Jan-2024,149.94386227544908
68,0.16,49.83,3,289,0.01,Toys,Europe,0.0736,0.76,55.94,Oct-2024,-10.922416875223453
61,0.3,312.6,33,96,0.34,Clothing,Europe,0.0223,0.91,20.29,Oct-2024,1440.6604238541154
72,0.18,212.45,3,263,0.01,Home Appliances,North America,0.0754,0.2,15.08,May-2024,1308.8196286472148
67,0.17,82.57,30,77,0.39,Electronics,Europe,0.0129,0.6,7.74,Feb-2024,966.7958656330749
79,0.16,122.02,9,149,0.06,Electronics,North America,0.1009,1.05,105.94,Oct-2024,15.1784028695488
59,0.13,1695.32,44,226,0.19,Clothing,Asia,0.023,0.42,9.66,Apr-2024,17449.896480331263
57,0.09,453.25,21,273,0.08,Books,Europe,0.0872,0.29,25.29,Sep-2024,1692.2103598260182
58,0.21,331.6,22,324,0.07,Toys,Asia,0.0871,1.93,168.1,Jul-2024,97.26353361094588
69,0.02,869.06,17,462,0.04,Electronics,Europe,0.0292,0.28,8.18,Sep-2024,10524.205378973105
67,0.05,636.35,25,486,0.05,Books,North America,0.1441,0.28,40.35,Jan-2024,1477.075588599752
69,0.06,975.64,29,43,0.67,Toys,Europe,0.081,0.57,46.17,Dec-2024,2013.147065193849
64,0.22,503.76,33,137,0.24,Electronics,Asia,0.028,0.57,15.96,Mar-2024,3056.3909774436092
75,0.21,692.29,23,403,0.06,Clothing,North America,0.1758,1.87,328.75,Oct-2024,110.58250950570341
77,0.03,529.3,20,206,0.1,Clothing,North America,0.1549,0.45,69.7,Sep-2024,659.3974175035867
61,0.01,488.09,42,294,0.14,Home Appliances,Europe,0.1156,0.43,49.71,Jul-2024,881.8748742707704
67,0.2,559.58,45,51,0.88,Toys,Europe,0.047,0.47,22.09,May-2024,2433.1824354911723
77,0.0,165.08,46,359,0.13,Toys,North America,0.1305,0.77,100.48,Mar-2024,64.29140127388536
60,0.24,721.18,32,117,0.27,Books,Europe,0.199,0.15,29.85,Apr-2024,2316.013400335008
80,0.02,346.1,5,294,0.02,Toys,North America,0.1264,0.23,29.07,Jul-2024,1090.5744754041968
81,0.23,222.67,37,96,0.39,Electronics,North America,0.1158,0.53,61.37,Jul-2024,262.83200260713704
69,0.01,647.7,6,332,0.02,Electronics,Europe,0.0797,0.62,49.41,Oct-2024,1210.868245294475
84,0.05,940.76,49,162,0.3,Electronics,North America,0.0523,1.34,70.08,May-2024,1242.4086757990867
61,0.29,427.97,27,328,0.08,Home Appliances,Europe,0.0894,1.57,140.36,Mar-2024,204.90880592761468
64,0.03,383.33,41,37,1.11,Electronics,Asia,0.1283,0.35,44.9,Nov-2024,753.7416481069042
67,0.17,179.77,15,158,0.09,Books,North America,0.0966,1.78,171.95,May-2024,4.547833672579251
81,0.0,474.0,21,211,0.1,Electronics,North America,0.1077,0.36,38.77,Aug-2024,1122.5947897859169
55,0.25,559.76,36,202,0.18,Home Appliances,Asia,0.0259,0.79,20.46,May-2024,2635.8748778103613
54,0.04,1317.08,25,457,0.05,Books,Asia,0.0296,0.83,24.57,Jul-2024,5260.52096052096
77,0.21,73.99,28,496,0.06,Clothing,North America,0.1939,0.4,77.56,Jan-2024,-4.602888086642609
66,0.09,175.56,28,12,2.33,Electronics,Asia,0.0426,1.69,71.99,Dec-2024,143.86720377830255
82,0.01,879.42,10,337,0.03,Electronics,North America,0.1084,0.63,68.29,Mar-2024,1187.7727339288326
60,0.11,1129.3,30,437,0.07,Books,Europe,0.0712,1.18,84.02,Jan-2024,1244.08474172816
66,0.23,586.56,41,387,0.11,Clothing,Europe,0.0678,1.09,73.9,Sep-2024,693.721244925575
63,0.01,1895.06,27,119,0.23,Toys,Asia,0.1606,1.94,311.56,Sep-2024,508.24881242778275
55,0.01,702.5,0,20,0.0,Home Appliances,Asia,0.1303,0.75,97.72,Oct-2024,618.8907081457224
71,0.15,312.77,40,430,0.09,Books,North America,0.0825,1.02,84.15,Feb-2024,271.6815210932857
60,0.09,558.08,43,216,0.2,Clothing,Asia,0.0939,0.8,75.12,Aug-2024,642.9179978700746
81,0.11,108.85,29,254,0.11,Electronics,North America,0.1836,0.25,45.9,Nov-2024,137.14596949891066
53,0.14,32.53,24,62,0.39,Books,Asia,0.0274,1.18,32.33,Jun-2024,0.6186204763377756
74,0.02,116.32,9,71,0.13,Clothing,North America,0.0117,1.45,16.96,Jun-2024,585.8490566037734
62,0.28,842.79,16,142,0.11,Toys,Asia,0.128,0.96,122.88,Mar-2024,585.8642578125
59,0.3,1019.97,33,91,0.36,Clothing,Asia,0.1002,1.37,137.27,Dec-2024,643.0392656807751
69,0.27,494.11,45,41,1.1,Electronics,Europe,0.1066,0.56,59.7,Sep-2024,727.6549413735343
81,0.17,92.31,0,32,0.0,Electronics,North America,0.0176,1.68,29.57,Aug-2024,212.17450118363206
59,0.2,774.91,5,486,0.01,Clothing,Asia,0.0422,1.51,63.72,Dec-2024,1116.1173885750156
62,0.16,1027.33,41,443,0.09,Toys,Asia,0.0514,1.51,77.61,Jul-2024,1223.7082850148174
60,0.18,389.3,38,431,0.09,Home Appliances,Europe,0.0809,1.04,84.14,Feb-2024,362.68124554314244
59,0.22,335.87,22,443,0.05,Toys,Asia,0.0658,1.55,101.99,Nov-2024,229.31659966663398
65,0.1,670.6,3,317,0.01,Clothing,Europe,0.1252,0.11,13.77,Aug-2024,4770.007262164126
71,0.28,406.04,47,205,0.23,Electronics,Europe,0.1482,1.23,182.29,May-2024,122.74397937352572
60,0.08,298.34,32,420,0.08,Home Appliances,Europe,0.1672,1.59,265.85,Sep-2024,12.221177355651665
72,0.23,673.36,45,260,0.17,Home Appliances,North America,0.1455,0.16,23.28,Jun-2024,2792.4398625429553
66,0.19,964.0,35,138,0.25,Clothing,Europe,0.1827,1.8,328.86,Jan-2024,193.13385635224714
63,0.3,204.06,45,121,0.37,Toys,Asia,0.1424,0.75,106.8,Oct-2024,91.06741573033709
68,0.26,1089.38,39,171,0.23,Toys,Europe,0.1976,1.48,292.45,Nov-2024,272.5012822704736
69,0.28,887.5,18,481,0.04,Toys,Europe,0.1468,1.03,151.2,Aug-2024,486.97089947089944
71,0.09,806.99,2,164,0.01,Electronics,Europe,0.1136,1.4,159.04,Aug-2024,407.41322937625756
78,0.06,1757.84,31,149,0.21,Clothing,North America,0.0226,1.65,37.29,Mar-2024,4613.971574148565
54,0.2,214.68,33,347,0.1,Home Appliances,Asia,0.0857,1.89,161.97,Aug-2024,32.54306353028339
63,0.05,775.5,15,121,0.12,Electronics,Asia,0.1759,0.91,160.07,Feb-2024,384.47554195039675
63,0.22,1148.26,4,444,0.01,Toys,Asia,0.1036,1.4,145.04,May-2024,691.6850523993381
73,0.27,542.77,13,169,0.08,Electronics,Europe,0.1484,0.51,75.68,Jul-2024,617.1908033826637
80,0.0,36.8,24,356,0.07,Toys,North America,0.0458,1.97,90.23,May-2024,-59.21533857918653
72,0.21,582.83,1,496,0.0,Books,North America,0.1904,0.98,186.59,Feb-2024,212.3586473015703
64,0.02,1840.36,11,424,0.03,Home Appliances,Europe,0.0389,1.49,57.96,Aug-2024,3075.2242926155964
58,0.26,107.93,18,456,0.04,Clothing,Asia,0.032,0.16,5.12,Jul-2024,2008.0078125
62,0.23,35.05,6,109,0.06,Toys,Asia,0.0883,0.66,58.28,Jan-2024,-39.859299931365825
56,0.1,381.56,47,254,0.19,Home Appliances,Asia,0.096,1.48,142.08,Jan-2024,168.5529279279279
87,0.03,1777.82,18,391,0.05,Electronics,North America,0.1741,0.65,113.16,Jan-2024,1471.0675150229763
64,0.13,140.59,40,301,0.13,Electronics,Asia,0.0264,1.25,33.0,Nov-2024,326.030303030303
67,0.23,356.73,5,88,0.06,Electronics,Asia,0.0894,0.33,29.5,Feb-2024,1109.2542372881355
60,0.03,112.33,34,228,0.15,Toys,Asia,0.1765,0.2,35.3,Oct-2024,218.21529745042497
66,0.21,718.18,5,316,0.02,Clothing,Europe,0.1317,0.14,18.44,Dec-2024,3794.6854663774398
62,0.06,656.44,16,415,0.04,Toys,Asia,0.1488,0.48,71.42,May-2024,819.1262951554188
66,0.12,535.97,7,367,0.02,Electronics,Asia,0.0431,1.92,82.75,May-2024,547.6978851963746
70,0.03,965.5,16,240,0.07,Toys,Europe,0.0875,0.57,49.87,Jan-2024,1836.033687587728
80,0.01,1693.85,17,119,0.14,Clothing,North America,0.1358,1.26,171.11,Jan-2024,889.9187657062706
58,0.12,122.74,4,223,0.02,Home Appliances,Asia,0.1413,1.1,155.43,May-2024,-21.031975809045882
80,0.27,1365.13,6,106,0.06,Clothing,North America,0.1875,0.38,71.25,Mar-2024,1815.9719298245616
76,0.22,1432.24,27,78,0.35,Home Appliances,North America,0.1898,1.8,341.64,Nov-2024,319.22491511532604
61,0.02,447.7,37,430,0.09,Clothing,Asia,0.1985,1.12,222.32,Mar-2024,101.37639438646995
62,0.27,139.72,42,183,0.23,Home Appliances,Europe,0.1217,1.39,169.16,Nov-2024,-17.40364152281863
57,0.07,1140.66,43,474,0.09,Home Appliances,Asia,0.1306,1.58,206.35,Nov-2024,452.77925854131337
59,0.17,779.24,37,462,0.08,Clothing,Asia,0.1814,0.14,25.4,Sep-2024,2967.8740157480315
59,0.06,542.0,4,189,0.02,Books,Europe,0.1418,0.54,76.57,Mar-2024,607.8490270340866
61,0.14,1204.17,37,471,0.08,Books,Europe,0.0278,1.81,50.32,Apr-2024,2293.024642289349
62,0.04,854.73,26,81,0.32,Home Appliances,Europe,0.135,0.62,83.7,Jul-2024,921.1827956989247
80,0.15,434.79,18,259,0.07,Toys,North America,0.0387,0.45,17.42,Oct-2024,2395.9242250287025
62,0.23,426.24,21,231,0.09,Toys,Asia,0.1031,0.41,42.27,Nov-2024,908.374733853797
84,0.28,621.81,31,74,0.42,Electronics,North America,0.1914,1.33,254.56,Jun-2024,144.26854179761156
68,0.04,1207.83,21,264,0.08,Electronics,Asia,0.0772,0.52,40.14,Apr-2024,2909.043348281016
59,0.12,408.17,44,106,0.42,Clothing,Asia,0.0523,0.28,14.64,Jan-2024,2688.0464480874316
73,0.26,322.48,24,160,0.15,Electronics,Europe,0.0668,1.04,69.47,Aug-2024,364.2003742622715
83,0.06,247.79,25,350,0.07,Toys,North America,0.1712,0.87,148.94,May-2024,66.36900765408889
62,0.28,224.38,29,265,0.11,Clothing,Asia,0.1741,1.17,203.7,Oct-2024,10.15218458517428
81,0.05,885.78,42,82,0.51,Clothing,North America,0.0567,1.15,65.2,Feb-2024,1258.5582822085887
64,0.14,546.91,45,72,0.62,Home Appliances,Europe,0.1183,0.9,106.47,Mar-2024,413.6752136752136
59,0.19,1075.0,12,60,0.2,Home Appliances,Asia,0.0425,1.95,82.88,Apr-2024,1197.0559845559847
60,0.19,256.46,8,288,0.03,Clothing,Asia,0.0524,0.71,37.2,Feb-2024,589.4086021505376
59,0.27,358.89,46,306,0.15,Books,Europe,0.0969,1.26,122.09,Dec-2023,193.95527889262019
54,0.14,398.52,43,343,0.13,Books,Asia,0.1616,1.23,198.77,Sep-2024,100.49303214770839
65,0.08,1263.64,10,249,0.04,Toys,Asia,0.0788,0.32,25.22,Jun-2024,4910.467882632832
88,0.11,851.77,36,468,0.08,Electronics,North America,0.0169,1.03,17.41,Mar-2024,4792.4181504882245
62,0.16,943.96,37,220,0.17,Books,Europe,0.0958,0.94,90.05,Jun-2024,948.2620766240979
58,0.06,138.24,22,340,0.06,Home Appliances,Asia,0.0649,1.47,95.4,Jul-2024,44.905660377358494
76,0.02,426.39,24,399,0.06,Home Appliances,North America,0.1155,1.29,149.0,Sep-2024,186.16778523489933
67,0.02,1114.55,8,81,0.1,Clothing,Europe,0.0543,1.61,87.42,Nov-2024,1174.9370853351634
65,0.05,691.26,3,115,0.03,Toys,Asia,0.0434,1.42,61.63,Sep-2024,1021.6290767483368
75,0.06,1573.37,41,107,0.38,Electronics,Europe,0.0888,0.96,85.25,May-2024,1745.5953079178882
84,0.13,115.88,29,117,0.25,Electronics,North America,0.0525,0.38,19.95,May-2024,480.8521303258145
63,0.06,887.45,49,294,0.17,Home Appliances,Europe,0.03,1.89,56.7,Dec-2024,1465.1675485008818
72,0.15,832.47,26,95,0.27,Electronics,Europe,0.109,0.52,56.68,Dec-2023,1368.7191249117855
65,0.1,1196.96,19,466,0.04,Home Appliances,Europe,0.1604,1.44,230.98,Dec-2023,418.20936877651746
64,0.23,415.68,11,304,0.04,Home Appliances,Europe,0.1028,1.68,172.7,Jul-2024,140.69484655471916
68,0.11,99.29,12,388,0.03,Electronics,Asia,0.142,1.67,237.14,Sep-2024,-58.13021843636669
62,0.21,1132.67,15,250,0.06,Books,Europe,0.0318,0.95,30.21,Jul-2024,3649.3214167494207
71,0.16,356.64,48,160,0.3,Electronics,Europe,0.1397,0.7,97.79,Nov-2024,264.6998670620717
77,0.27,236.75,12,351,0.03,Clothing,North America,0.1344,0.29,38.98,May-2024,507.362750128271
74,0.03,1531.98,33,95,0.35,Books,North America,0.196,0.48,94.08,Feb-2024,1528.3801020408164
64,0.29,794.85,24,37,0.65,Home Appliances,Europe,0.0895,1.28,114.56,Mar-2024,593.8285614525139
80,0.17,50.8,9,324,0.03,Toys,North America,0.0592,0.35,20.72,Aug-2024,145.17374517374517
66,0.04,265.42,21,483,0.04,Electronics,Asia,0.1573,1.39,218.65,Oct-2024,21.390349874228225
88,0.15,687.45,18,467,0.04,Electronics,North America,0.0737,1.99,146.66,Feb-2024,368.7372153279695
